scope,feature,beneficial_n,dangerous_n,beneficial_mean,dangerous_mean,difference_dangerous_minus_beneficial,mann_whitney_u_p_value,cliffs_delta_beneficial_minus_dangerous
qreturn_competitive_physical_switch_candidates,q_return_minus_q_multi,37,27,0.12025636907317837,0.14264542107529177,0.0223890520021134,0.0771853245185883,-0.26126126126126126
qreturn_competitive_physical_switch_candidates,mask_area_change,37,27,2.5243957365320098,1.6387657785359655,-0.8856299579960443,0.10715249797751629,0.23823823823823823
qreturn_competitive_physical_switch_candidates,trace_area_max_rel_delta,37,27,2.5243957365320098,1.6387657785359655,-0.8856299579960443,0.10715249797751629,0.23823823823823823
qreturn_competitive_physical_switch_candidates,baseline_trace_adjacent_dice_mean,37,27,0.38591869131022793,0.3734502412822529,-0.012468450027975031,0.12287729522046541,0.22722722722722724
qreturn_competitive_physical_switch_candidates,baseline_trace_area_max,37,27,0.24391957875844594,0.28705568666811343,0.04313610790966749,0.12542022919532453,-0.22522522522522523
qreturn_competitive_physical_switch_candidates,delta_mask_area_change,37,27,1.2244132469924007,0.3381870363609376,-0.8862262106314631,0.1278515640675597,0.22522522522522523
qreturn_competitive_physical_switch_candidates,delta_trace_area_max_rel_delta,37,27,1.2244132469924007,0.3381870363609376,-0.8862262106314631,0.1278515640675597,0.22522522522522523
qreturn_competitive_physical_switch_candidates,delta_trace_component_max,37,27,1.2432432432432432,3.5555555555555554,2.3123123123123124,0.205917753083127,0.18518518518518517
qreturn_competitive_physical_switch_candidates,baseline_path_mean_similarity,37,27,0.9121406635970434,0.9117167573369125,-0.0004239062601308907,0.21407480270539636,-0.1831831831831832
qreturn_competitive_physical_switch_candidates,abs_q_return_minus_q_multi,37,27,0.17426403887937822,0.14264542107529177,-0.03161861780408645,0.2160576180783168,-0.1831831831831832
qreturn_competitive_physical_switch_candidates,trace_adjacent_dice_last,37,27,0.28403179209332896,0.19477079189887703,-0.08926100019445193,0.21752511237856487,0.18118118118118118
qreturn_competitive_physical_switch_candidates,baseline_trace_area_min,37,27,0.05089342271959459,0.047646416558159724,-0.003247006161434869,0.24346483638276517,0.15315315315315314
qreturn_competitive_physical_switch_candidates,delta_final_candidate_count,37,27,0.0,-0.037037037037037035,-0.037037037037037035,0.25470749409104365,0.037037037037037035
qreturn_competitive_physical_switch_candidates,delta_trace_candidate_count_final,37,27,0.0,-0.037037037037037035,-0.037037037037037035,0.25470749409104365,0.037037037037037035
qreturn_competitive_physical_switch_candidates,delta_trace_empty_count,37,27,0.0,0.037037037037037035,0.037037037037037035,0.25470749409104365,-0.037037037037037035
qreturn_competitive_physical_switch_candidates,final_candidate_count,37,27,1.0,0.9629629629629629,-0.03703703703703709,0.25470749409104365,0.037037037037037035
qreturn_competitive_physical_switch_candidates,trace_candidate_count_final,37,27,1.0,0.9629629629629629,-0.03703703703703709,0.25470749409104365,0.037037037037037035
qreturn_competitive_physical_switch_candidates,trace_empty_count,37,27,0.0,0.037037037037037035,0.037037037037037035,0.25470749409104365,-0.037037037037037035
qreturn_competitive_physical_switch_candidates,delta_forward_sam_score,37,27,0.001998411642538535,-0.0363143660404064,-0.038312777682944936,0.2758580717614808,-0.09309309309309309
qreturn_competitive_physical_switch_candidates,delta_trace_sam_score_final,37,27,0.001998411642538535,-0.0363143660404064,-0.038312777682944936,0.2758580717614808,-0.09309309309309309
qreturn_competitive_physical_switch_candidates,delta_trace_sam_score_mean,37,27,0.001998411642538535,-0.0181571830202032,-0.020155594662741735,0.2758580717614808,-0.09309309309309309
qreturn_competitive_physical_switch_candidates,delta_trace_sam_score_min,37,27,0.001998411642538535,-0.0363143660404064,-0.038312777682944936,0.2758580717614808,-0.09309309309309309
qreturn_competitive_physical_switch_candidates,delta_trace_adjacent_dice_last,37,27,-0.02784585867938346,-0.15482665203880153,-0.12698079335941806,0.2948786423328831,0.15515515515515516
qreturn_competitive_physical_switch_candidates,baseline_trace_adjacent_dice_min,37,27,0.13894669945917343,0.09117144767242606,-0.047775251786747366,0.2969530578647418,0.15315315315315314
qreturn_competitive_physical_switch_candidates,delta_trace_adjacent_dice_min,37,27,0.004384239560565656,0.03397549430583608,0.029591254745270426,0.31967232161999504,-0.14714714714714713
qreturn_competitive_physical_switch_candidates,delta_trace_component_final,37,27,0.8918918918918919,4.222222222222222,3.33033033033033,0.3559896909343776,0.13413413413413414
qreturn_competitive_physical_switch_candidates,trace_adjacent_dice_mean,37,27,0.309451448671968,0.28661225359964154,-0.022839195072326457,0.35876055988653066,0.13613613613613615
qreturn_competitive_physical_switch_candidates,delta_path_bottleneck_similarity,37,27,-0.09406672297297297,-0.09606481481481481,-0.0019980918418418397,0.3783579698864814,0.12212212212212212
qreturn_competitive_physical_switch_candidates,baseline_trace_centroid_max_step,37,27,0.30668811265661733,0.34280532309296907,0.03611721043635174,0.40094112960068706,-0.12412412412412413
