group,experiment,split,metric,value,resolution_or_scope,source,notes
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju2ysg748ru80878sp6j0gm0.dice,0.9560045709536672,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju2zkpdl9h7t0799ix60teqg.dice,0.7073962717979555,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju30ajhw09sx0988qyahx9s8.dice,0.3148762207585737,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju30bmab08bi0835mvlr6e0r.dice,0.9468880321032339,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju32csyfblyh080170aa3x5p.dice,0.9750741465261563,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju32phw2bv130801yj7bkouq.dice,0.583868203028283,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju32upim1z7u0988l883nqp6.dice,0.9790804597701149,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju334jzo261t0835yqudnfs1.dice,0.9799147900182593,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju3v11mrgwwb0755u242ygye.dice,0.9463279838452545,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju40jl7skiuo0817p0smlgg8.dice,0.8023153032419948,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju40w3hbkwpn08015rbs3wko.dice,0.9412462908011869,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju41s6nbleqy0755e2mslg0b.dice,0.9811480978260869,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju422cm8lfxn0818ojicxejb.dice,0.9739904709833632,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju43b8daly4408170e5ev06g.dice,0.33593596220720423,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju43c92lm5cj0755lorsorfg.dice,0.8261224489795919,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju43in5fm22c08175rxziqrk.dice,0.9593567573521313,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju43jcqim2cp08172dvjvyui.dice,0.9521882114849481,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5hjxaae3i40850h5z2laf5.dice,0.9743053906435526,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5huurrecm70801y680y13m.dice,0.9781703288812293,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5k7r0yf98c09878csbxb4d.dice,0.9244935543278084,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5kre09fhka0850h7b1898j.dice,0.9630599947602829,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5tenjojp1j0755ms4949h2.dice,0.9741298212605832,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5u6wf0kh1t0755bg1ssixv.dice,0.9630519084269995,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5ukkg6kv7u08011x2b6zl5.dice,0.9739948181556473,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5vbo6jldrt0871jf6f1700.dice,0.9775412453432677,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5wqonpm0e60801z88ewmy1.dice,0.9539063890371953,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5wrrs0m2af0818vmnajbtw.dice,0.952280701754386,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju5yclrymlgj0818k426ud6z.dice,0.9521281638069959,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju6uzxk0v83p0801rcwnexdu.dice,0.9702765572499353,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju6v5ilsv8hk0850rb5sgh6o.dice,0.9232004281509232,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju6wi3akvn8r0801px8eligc.dice,0.8926898295072058,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju6z600qwh4z081700qimgl9.dice,0.9515374331550802,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju77g99iyxc00817zqi2ppor.dice,0.8575393751613736,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju77j66ez52p08019xygi0co.dice,0.8883621711305997,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju77q10sz9ug0801449wu1nu.dice,0.6190082644628099,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju77t0razbvm080106o56289.dice,0.6763586515394744,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju77vvcwzcm50850lzoykuva.dice,0.9617950272892662,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju783tmkzkqu081803g7q5vk.dice,0.9787348225665795,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7ctvqn25dy08186g442m1r.dice,0.9469293163383545,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7d2q1k27nf08715zshsckt.dice,0.8961510530137982,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7d7aut2a2p0818z4uxc6cd.dice,0.9513462446858763,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7dvl5m2n4t0755hlnnjjet.dice,0.9461626575028637,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7ebe962hr409872ovibahw.dice,0.4222576916726292,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7eea9b2m0z0801ynqv1fqu.dice,0.5790285973672266,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7efffp2ivf0817etg3jehl.dice,0.9693691744640958,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7ezs7g2mxm098787atbran.dice,0.9828739194258685,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7f4sc62xqj075597xpmuoy.dice,0.9743561092798481,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju7fq7mm2pw508176uk5ugtx.dice,0.9587412953557778,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju83k8fyjsxr0817d6nxs6r4.dice,0.9554195174648902,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju83kxitjv340987z09m0ezy.dice,0.9489513256826276,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju83nwu1jxte0987h1krpfmv.dice,0.9624203821656051,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju83qd0yjyht0817ktkfl268.dice,0.8162231759656652,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju84gpefknwm098714oq8q61.dice,0.9772217632479642,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8567gdlcbq0801dwwyo2jt.dice,0.9782737558310353,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju85mpuglq8k0818d2it6hzb.dice,0.9008514400037222,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju85plp7lmkw0850rx42jdpf.dice,0.9333721422523286,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8a2itsq4dv0755ntlovpxe.dice,0.9206934710438952,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8aj01yqeqm0850lhdz3xdw.dice,0.9731758062119186,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8arof2qpf20850ifr1bnqj.dice,0.7500625469101826,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8azmhcr66e0755t61atz72.dice,0.9792001389552304,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8b4ja9r2s808509d45ma86.dice,0.9298622426307214,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8b7aqtr4a00987coba14b7.dice,0.9648376259798432,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8c6hnxsdvr0801wn0vrsa6.dice,0.4749652294853964,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8chxndsre008015uisl4si.dice,0.9516517173485014,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8czvnztbf40871b4m7t78w.dice,0.9493754109138725,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cju8djdqztu6408506pzhlo18.dice,0.9630490741509591,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cjyzk8qieoboa0848ogj51wwm.dice,0.6755432466979122,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::cjyztzaqtrv430848l8xgcerw.dice,0.8680763633250578,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_X3.kvasir-seg::ck2bxskgxxzfv08386xkqtqdy.dice,0.9549569200567128,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju0ue769mxii08019zqgdbxn.dice,0.9453543548140211,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju13cgqmnhwn0988yrainhcp.dice,0.9857743691241959,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju16ach3m1da0993r1dq3sn2.dice,0.9836802952540222,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju171py4qiha0835u8sl59ds.dice,0.5075197481235769,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju17g6ykn1cs0993dww6qdi8.dice,0.7599759615384616,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju183od81ff608017ekzif89.dice,0.9501175241577435,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1c0qb4tzi308355wtsnp0y.dice,0.7990241087121908,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1cyjb5qtie0993njqne9m3.dice,0.8277089537772921,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1d50a94qf50855wsowacrc.dice,0.9795358123284252,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1fb9236a110801yvg0fwju.dice,0.9765403075717504,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1ftaji6isw0855108yqcse.dice,0.9613277133825079,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1gv7106qd008784gk603mg.dice,0.9715354248909204,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju1hirfi7ekp0855q0vgm9qq.dice,0.893861505896583,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2i6acqvo6l0799u20fift8.dice,0.9843427870953363,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2nguelpmlj0835rojdn097.dice,0.9758603445924444,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2omjpeqj5a0988pjdlb8l1.dice,0.9845773487167412,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2p0eveqtdc0835gpi3p93i.dice,0.9827728776185226,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2p4ddkmzxj0993p94o62av.dice,0.979969460163478,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2qh5le1ock0878oahaql7d.dice,0.9806218524195314,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2qz06823a40878ojcz9ccx.dice,0.8839805062097155,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2r11x7sdgx0988o8ule0wl.dice,0.9723173676231119,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2r7h21sj9608354gzks3ae.dice,0.9648194987353415,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2rga4psq9n09881z519xx0.dice,0.9738339021615472,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2spdagu1l50835da1f46fr.dice,0.9614159292035398,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2sxf3iqbpv09937iksn8ep.dice,0.9501658111116159,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2tjrog4jy30878pawyazqc.dice,0.9698771304003171,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
route_or_bridge,work/kvasir_1pct_anchors/route_selector_vitb256,,P1_b0_b6_per_target.B7_mean.kvasir-seg::cju2u4pymvc720988wsxrmi84.dice,0.8757832080200502,varies; see source path,work/kvasir_1pct_anchors/route_selector_vitb256/b7_student_audit_lora_p491_e20.json,
