path,root,family_or_bridge,dice,kind
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__gt_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__gt_lesion/eval_base_no_ft_b7_forward,bridge_2,0.893961285314125,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence__knn_pooled/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence__knn_pooled/eval_lora_p491_e20,bridge_6,0.8939451492225566,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_4,0.8938801197891857,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_6,0.8933809928640458,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_contrast/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_contrast/eval_lora_p491_e20,bridge_5,0.8930159773905342,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_patch_average/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_patch_average/eval_lora_p491_e20,bridge_5,0.8929889210646053,lora_or_lora_eval
work/kvasir_1pct_anchors/hybrid_text_knn_lambda02/sam3enc_anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/hybrid_text_knn_lambda02/sam3enc_anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,bridge_3,0.892934569262236,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_4,0.8926950049256677,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_3,0.8926537777657093,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_pyramid/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_pyramid/eval_lora_p491_e20,bridge_6,0.8925334310313763,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb075/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb075/eval_lora_p491_e20,bridge_5,0.8922361897949642,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion/eval_base_no_ft_b7_forward,bridge_1,0.8921352099695504,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling__knn_pooled/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008/sam3enc_anchor_conditioned_target_pooling__knn_pooled/eval_lora_p491_e20,bridge_2,0.8921176358554055,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb075/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb075/eval_lora_p491_e20,bridge_4,0.8919650681682463,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence__knn_pooled/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence__knn_pooled/eval_lora_p491_e20,bridge_4,0.8913198098799571,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_random/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_random/eval_base_no_ft_b7_forward,bridge_1,0.8911886070610199,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_random/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_random/eval_base_no_ft_b7_forward,bridge_2,0.8909317958472555,route_or_propagation
work/kvasir_1pct_anchors/lora_experiment/test_eval/lora_p491_e20/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/lora_experiment/test_eval/lora_p491_e20/anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,bridge_5,0.8908850562768735,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_pyramid/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_pyramid/eval_lora_p491_e20,bridge_4,0.8901579818011265,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling__knn_pooled/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling__knn_pooled/eval_lora_p491_e20,bridge_5,0.8901327222487077,lora_or_lora_eval
work/kvasir_1pct_anchors/lora_experiment/test_eval/lora_p491_e20/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/lora_experiment/test_eval/lora_p491_e20/anchor_conditioned_patch_correspondence/eval_base_no_ft_b7_forward,bridge_5,0.8895160933291685,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb025/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb025/eval_lora_p491_e20,bridge_4,0.8889024372367957,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_6,0.8888331062517532,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/anchor_conditioned_target_pooling/propagation_quality_test_lora_p491_e20/summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/anchor_conditioned_target_pooling/propagation_quality_test_lora_p491_e20,bridge_6,0.8888331062517532,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_bbox/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_bbox/eval_base_no_ft_b7_forward,bridge_1,0.8888189168101632,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_patch_correspondence/eval_lora_p491_e20,bridge_3,0.8886379632937604,lora_or_lora_eval
work/kvasir_1pct_anchors/original_visual_lambda_scan_0.5/sam3enc_anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/original_visual_lambda_scan_0.5/sam3enc_anchor_conditioned_target_pooling/eval_base_no_ft_b7_forward,bridge_1,0.8886207087180739,route_or_propagation
work/kvasir_1pct_anchors/triple_direct_test_mask0.75_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/triple_direct_test_mask0.75_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward,bridge_3,0.8886087126586557,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__gt_lesion/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__gt_lesion/eval_base_no_ft_b7_forward,bridge_1,0.8884805165991915,route_or_propagation
work/kvasir_1pct_anchors/triple_direct_test_mask0.75_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/triple_direct_test_mask0.75_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward,bridge_5,0.8884757050917409,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_dilate/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_dilate/eval_base_no_ft_b7_forward,bridge_2,0.8884490275951594,route_or_propagation
work/kvasir_1pct_anchors/joint_original_mask_text01/sam3enc_original_mask_joint/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/joint_original_mask_text01/sam3enc_original_mask_joint/eval_base_no_ft_b7_forward,bridge_5,0.8881353632574519,route_or_propagation
work/kvasir_1pct_anchors/triple_direct_test_mask05_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/triple_direct_test_mask05_text01/sam3enc_mask_visual/eval_base_no_ft_b7_forward,bridge_5,0.8881353632574519,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_dilate/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s1008_lesion_knn/sam3enc_lesion__lesion_corrupt_dilate/eval_base_no_ft_b7_forward,bridge_1,0.8880536858658769,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/t18_corrected/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/t18_corrected/eval_lora_p491_e20,bridge_6,0.8879652034450468,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/t18_corrected/propagation_quality_test_lora_p491_e20/summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_vitb256/t18_corrected/propagation_quality_test_lora_p491_e20,bridge_6,0.8879652034450468,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_s256/sam3enc_anchor_conditioned_target_pooling/eval_lora_p491_e20,bridge_5,0.8878870316819315,lora_or_lora_eval
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb100/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_imr__tb100/eval_lora_p491_e20,bridge_5,0.8877401771035265,lora_or_lora_eval
work/kvasir_1pct_anchors/mask_visual_lambda_scan_0.1/sam3enc_mask_visual/eval_base_no_ft_b7_forward/route_family_summary.json,work/kvasir_1pct_anchors/mask_visual_lambda_scan_0.1/sam3enc_mask_visual/eval_base_no_ft_b7_forward,bridge_6,0.8876610078618845,route_or_propagation
work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_contrast/eval_lora_p491_e20/route_family_summary.json,work/kvasir_1pct_anchors/stage1_feature_knn_sam3enc_imr_s256/sam3enc_contrast/eval_lora_p491_e20,bridge_6,0.8876493907661326,lora_or_lora_eval
