setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
base,ISIC_0010067,0.8671107139956137,0.8572597137014315,4,-0.009851000294182177,0.855134074558535,-0.011976639437078718,0.8539575448412046,0.846928207465098,0.8433344414893617,0.8572597137014315,0.8498578901841249
base,ISIC_0010093,0.8562376563528638,0.9169711575837673,2,0.0607335012309036,0.900394944707741,0.0441572883548772,0.8643253033377365,0.9169711575837673,0.8565869166050043,0.9077671171995504,0.9066907397231598
base,ISIC_0010094,0.9771811059557314,0.9770009900236083,1,-0.00018011593212308163,0.9754092177717433,-0.0017718881839881018,0.9770009900236083,0.975844672068491,0.9758668092255995,0.9760433356221866,0.9756525721263929
base,ISIC_0010105,0.8730092948907703,0.888187134502924,6,0.015177839612153687,0.888187134502924,0.015177839612153687,0.87527352297593,0.8638076439978467,0.8572975574539766,0.8564031549160094,0.8588079788512377
base,ISIC_0010183,0.7328064929517301,0.9227957971676565,4,0.1899893042159264,0.25429984498412933,-0.47850664796760073,0.7471977364239852,0.9180737961225766,0.9205226748654881,0.9227957971676565,0.2532715777091604
base,ISIC_0010185,0.9371481310567605,0.9494296236414264,5,0.01228149258466582,0.8677611038372445,-0.06938702721951606,0.9322944653412144,0.9389391255709891,0.9457021903184244,0.9452369995398067,0.9494296236414264
base,ISIC_0010192,0.9271048999309869,0.9337277091906722,3,0.0066228092596852806,0.9090909090909091,-0.01801399084007782,0.9275149842611358,0.9259930915371329,0.9337277091906722,0.8989460632362059,0.9063077329110584
base,ISIC_0010204,0.9424344394501347,0.9759845694139223,2,0.03355012996378759,0.9683943162485323,0.02595987679839762,0.9483618494382205,0.9759845694139223,0.9727097220125687,0.96912227578788,0.9689726060142468
base,ISIC_0010227,0.9233741146168706,0.9537280866751937,2,0.03035397205832313,0.9499428571428571,0.02656874252598651,0.9393205664392105,0.9537280866751937,0.9507847021179339,0.9503610794374763,0.9503331314354937
base,ISIC_0010231,0.8852778680532987,0.8944833695739711,1,0.009205501520672454,0.886699027550043,0.001421159496744373,0.8944833695739711,0.893393974582285,0.8912059489169092,0.8817649648605019,0.8880240006486662
base,ISIC_0010335,0.8870039458141697,0.8919866650203729,5,0.00498271920620319,0.8916945166481001,0.004690570833930319,0.8854468858000555,0.8769197490806835,0.8860899653979238,0.884922285671066,0.8919866650203729
base,ISIC_0010342,0.7654666070363745,0.8347636465953855,1,0.06929703955901101,0.8299987638842289,0.0645321568478544,0.8347636465953855,0.8320555526181286,0.8342656112576957,0.8297188471319582,0.8244166444858486
base,ISIC_0010346,0.8647803381229162,0.8580756217724224,1,-0.006704716350493856,0.8343078740873148,-0.030472464035601443,0.8580756217724224,0.8523876278820055,0.8499178000298909,0.8462968515742129,0.839021152047313
base,ISIC_0010357,0.20457858422068276,0.7435310087384407,6,0.5389524245177579,0.7435310087384407,0.5389524245177579,0.20369297010847065,0.2034290754727383,0.7266803840877915,0.734203121002814,0.7429347364847662
base,ISIC_0010374,0.9752503576537911,0.9765559537180653,3,0.0013055960642741615,0.9745847294503458,-0.0006656282034452898,0.9750044698730556,0.9752257880269875,0.9765559537180653,0.9747752247752248,0.976293180278778
base,ISIC_0010467,0.8145684066871375,0.8365706630944407,4,0.022002256407303245,0.8268467707893626,0.012278364102225159,0.8083354772317983,0.8201732042791645,0.8286436394271273,0.8365706630944407,0.8295148247978437
base,ISIC_0010479,0.973606220145741,0.9733910675000873,1,-0.00021515264565374892,0.971022397381987,-0.002583822763754018,0.9733910675000873,0.9702102186696715,0.9707979088556794,0.9715692307692307,0.970856358452712
base,ISIC_0010481,0.9676633578953778,0.9706325755291564,4,0.0029692176337785536,0.968784161302077,0.0011208034066991779,0.969935749787853,0.9698919509530168,0.970356926799758,0.9706325755291564,0.9692998422521538
base,ISIC_0010488,0.8385009119256339,0.9096889182882237,1,0.07118800636258982,0.8938482799835655,0.05534736805793161,0.9096889182882237,0.9025851547764341,0.8993498049414824,0.9009904662981786,0.899479940564636
base,ISIC_0010557,0.9355814402471202,0.9318241298089506,3,-0.0037573104381696254,0.8746323325378766,-0.060949107709243555,0.9300196206671026,0.926758711374096,0.9318241298089506,0.8443494523109805,0.8758394849308986
base,ISIC_0010571,0.9747249155681447,0.9798980059901244,2,0.005173090421979776,0.97649038983603,0.0017654742678853141,0.9762778185375397,0.9798980059901244,0.9766343727102499,0.9776946635227797,0.9774970176770416
base,ISIC_0010597,0.938360814742968,0.9400600367967464,2,0.001699222053778482,0.9349783423370809,-0.0033824724058870714,0.9396207222262588,0.9400600367967464,0.9370795793972656,0.937518205651034,0.9344078691079081
base,ISIC_0011088,0.8564536269724146,0.9246076900685385,4,0.06815406309612393,0.9139012491288264,0.05744762215641186,0.8511633211678832,0.9231461864406779,0.9232030031459011,0.9246076900685385,0.9212204975547523
base,ISIC_0011104,0.9211172673787628,0.9308200544111932,5,0.009702787032430438,0.9225114528214781,0.001394185442715301,0.9241792845963834,0.9163698695362347,0.9013345766070284,0.9281499725357478,0.9308200544111932
base,ISIC_0011115,0.06284551363829657,0.06446386565094796,4,0.0016183520126513834,0.06361945174730563,0.0007739381090090536,0.062461320170870506,0.06263623153305885,0.06260495937788402,0.06446386565094796,0.06316882165264781
base,ISIC_0011143,0.01418740716039652,0.023113015403647994,6,0.008925608243251474,0.023113015403647994,0.008925608243251474,0.0141272054811132,0.007151007987828071,0.020729146206959072,0.022579768768678118,0.022308760490249352
base,ISIC_0011149,0.9145908476104598,0.9093924061397168,2,-0.005198441470742998,0.908291243402758,-0.006299604207701814,0.9065310355605438,0.9093924061397168,0.9088975540588444,0.908913024983694,0.9081854169327034
base,ISIC_0011202,0.4941289031921371,0.33480200626264306,6,-0.15932689692949403,0.33480200626264306,-0.15932689692949403,0.3316464797301034,0.33199994463437926,0.33338403883119216,0.33458875657712545,0.3331127653708299
base,ISIC_0011214,0.9653874751521221,0.9760322556559397,1,0.010644780503817564,0.9721215750860908,0.006734099933968674,0.9760322556559397,0.9678151871139639,0.971424276587749,0.9746127623945936,0.9730166327629532
base,ISIC_0011230,0.9331337325349301,0.9370738636363637,3,0.003940131101433542,0.9344250622997508,0.0012913297648206035,0.9322203196347032,0.9355618776671408,0.9370738636363637,0.9360159249253519,0.9360159249253519
base,ISIC_0011292,0.9259336243331254,0.9324249931186347,2,0.006491368785509266,0.9234190410006949,-0.0025145833324304867,0.925242718446602,0.9324249931186347,0.9275442477876106,0.9247102907501215,0.9288772269023615
base,ISIC_0011295,0.8902386416578952,0.8905330068254051,1,0.0002943651675099135,0.8834103932734706,-0.00682824838442464,0.8905330068254051,0.8819293551457252,0.8842893751232013,0.8840952075081183,0.8844612963227929
base,ISIC_0011296,0.9298566636169564,0.9328768704081241,6,0.0030202067911676567,0.9328768704081241,0.0030202067911676567,0.9255847454414496,0.9292744335088121,0.9291957708309477,0.9275240888144114,0.92909778168073
base,ISIC_0011328,0.9695129585576562,0.9689479957342702,1,-0.0005649628233860282,0.9680767416260418,-0.0014362169316143314,0.9689479957342702,0.9543742405832321,0.953916073322224,0.9687725575118475,0.9677601987858963
