setting,target_id,b0,best_b1_b6,best_bridge,delta_best_vs_b0,b6,delta_b6_vs_b0,b1,b2,b3,b4,b5
lora_epoch27,ISIC_0010374,0.9767250625670361,0.9768580567915796,5,0.0001329942245434923,0.9767125980733831,-1.2464493652997177e-05,0.9766527226572277,0.9766294143942781,0.9767791065586958,0.9765620809868597,0.9768580567915796
lora_epoch27,ISIC_0010467,0.7784810126582279,0.7918622848200313,6,0.013381272161803404,0.7918622848200313,0.013381272161803404,0.7806247806247806,0.7830808301952885,0.7896524692970995,0.7793394237526353,0.7875403542448303
lora_epoch27,ISIC_0010479,0.9718371721217871,0.9701986754966887,6,-0.0016384966250984068,0.9701986754966887,-0.0016384966250984068,0.9697792031577649,0.9692749739991892,0.9697823980266056,0.9698528763985552,0.9698347253057054
lora_epoch27,ISIC_0010481,0.9630681818181818,0.9640500709132392,6,0.0009818890950574755,0.9640500709132392,0.0009818890950574755,0.9622116395571774,0.9630590560909316,0.9634522780590197,0.9634567901234568,0.9637989515880357
lora_epoch27,ISIC_0010488,0.8867768595041322,0.8854623065495778,5,-0.0013145529545544044,0.8844344061735366,-0.002342453330595573,0.8819955470017736,0.8822186586171116,0.8822408752239932,0.8839425267875638,0.8854623065495778
lora_epoch27,ISIC_0010557,0.9178018933271762,0.9322276577973989,2,0.014425764470222702,0.9197487787857641,0.0019468854585878992,0.9268177803944657,0.9322276577973989,0.9257277271390767,0.9237268246890401,0.9230409630105768
lora_epoch27,ISIC_0010571,0.9810505857582466,0.9819473216928085,4,0.0008967359345619652,0.9807955002008839,-0.00025508555736264427,0.9816446996037843,0.9804663226433956,0.9816976198819375,0.9819473216928085,0.9811644754494231
lora_epoch27,ISIC_0010597,0.9521667344643584,0.9534439080349888,6,0.0012771735706303966,0.9534439080349888,0.0012771735706303966,0.9524174062821463,0.9527180541936718,0.9529707112970711,0.9526133237650999,0.9529389258214166
lora_epoch27,ISIC_0011088,0.8967497291440953,0.9153068744078324,4,0.018557145263737085,0.9131559497413156,0.0164062205972203,0.9138549135385913,0.914068681753442,0.9123242786174823,0.9153068744078324,0.9138821545272479
lora_epoch27,ISIC_0011104,0.8951403655943346,0.8940293841825571,4,-0.0011109814117775674,0.8925419284134719,-0.0025984371808627227,0.8934415013195192,0.8932209686565121,0.8925936796790921,0.8940293841825571,0.8933640949438861
lora_epoch27,ISIC_0011115,0.7002876967337959,0.6658085277554304,1,-0.03447916897836545,0.6367133405139253,-0.06357435621987062,0.6658085277554304,0.6594422310756972,0.6572426937738246,0.6593371574251116,0.660178685386088
lora_epoch27,ISIC_0011143,0.9159420289855073,0.888265019651881,1,-0.027677009333626268,0.8703296703296703,-0.045612358655836904,0.888265019651881,0.8775623268698061,0.8765910348644161,0.8785357737104825,0.8754842280022136
lora_epoch27,ISIC_0011149,0.9123054962759868,0.9116931606041749,6,-0.0006123356718118478,0.9116931606041749,-0.0006123356718118478,0.9104809366726601,0.9112387527587573,0.9112491334304834,0.9113311642382232,0.911262026032824
lora_epoch27,ISIC_0011202,0.8839376326229357,0.8855102510942179,5,0.0015726184712822056,0.8824671721842057,-0.0014704604387300035,0.8477421200705737,0.8382133756430598,0.8431635388739946,0.8433850277618227,0.8855102510942179
lora_epoch27,ISIC_0011214,0.9656522728997495,0.9718522090289916,5,0.0061999361292420785,0.9715534785558152,0.005901205656065667,0.9715509053355245,0.9713803190687295,0.9716766403882968,0.9717239924034606,0.9718522090289916
lora_epoch27,ISIC_0011230,0.9316105082809822,0.9345767779597067,6,0.002966269678724487,0.9345767779597067,0.002966269678724487,0.9337418067825591,0.9334378563283923,0.9339696559584016,0.9326772215090572,0.9338937170537114
lora_epoch27,ISIC_0011292,0.902183158491636,0.9050547896783315,6,0.0028716311866955335,0.9050547896783315,0.0028716311866955335,0.9017160686427457,0.9031161473087819,0.9042801556420234,0.9046676096181047,0.9029607593143505
lora_epoch27,ISIC_0011295,0.8940708345282478,0.8925058000467601,5,-0.0015650344814877037,0.8924532033876971,-0.0016176311405506905,0.8921842100527292,0.8924950020712137,0.8922378868902933,0.8919069834465119,0.8925058000467601
lora_epoch27,ISIC_0011296,0.9488320355951056,0.9509008829051976,3,0.002068847310091937,0.9494018045232322,0.0005697689281265461,0.9507633282711214,0.9505527397533623,0.9509008829051976,0.9500238739455674,0.9503523509973325
lora_epoch27,ISIC_0011328,0.9677822959024085,0.9677802431325979,6,-2.0527698105787806e-06,0.9677802431325979,-2.0527698105787806e-06,0.9673055242390078,0.9674409867885543,0.9677096370463079,0.9677742319003817,0.967776215033599
lora_epoch27,ISIC_0011330,0.9710071210579858,0.9727983679020741,1,0.0017912468440882678,0.9718118526065546,0.000804731548568749,0.9727983679020741,0.9717389459390647,0.9716516720420981,0.9716468590831918,0.971729348841158
